frame,timestamp_sec,person_count
147,5.88,2
148,5.92,2
149,5.96,2
150,6.0,2
151,6.04,3
152,6.08,3
153,6.12,3
154,6.16,2
155,6.2,2
156,6.24,3
157,6.28,2
158,6.32,2
159,6.36,3
160,6.4,3
161,6.44,3
162,6.48,3
163,6.52,3
164,6.56,5
165,6.6,5
166,6.64,3
167,6.68,3
168,6.72,3
169,6.76,4
170,6.8,3
171,6.84,2
172,6.88,1
173,6.92,0
174,6.96,2
175,7.0,1
176,7.04,1
177,7.08,2
178,7.12,2
179,7.16,1
180,7.2,2
181,7.24,1
182,7.28,2
183,7.32,2
184,7.36,2
185,7.4,2
186,7.44,2
187,7.48,2
188,7.52,2
189,7.56,2
190,7.6,2
191,7.64,2
192,7.68,2
193,7.72,2
194,7.76,2
195,7.8,2
196,7.84,1
197,7.88,2
198,7.92,2
199,7.96,2
200,8.0,2
201,8.04,2
202,8.08,2
203,8.12,2
204,8.16,2
205,8.2,3
206,8.24,1
207,8.28,1
208,8.32,2
209,8.36,2
210,8.4,2
211,8.44,2
212,8.48,1
213,8.52,1
214,8.56,1
215,8.6,1
216,8.64,1
217,8.68,1
218,8.72,1
219,8.76,1
220,8.8,1
221,8.84,1
222,8.88,1
223,8.92,1
224,8.96,1
225,9.0,1
226,9.04,2
227,9.08,2
228,9.12,3
229,9.16,3
230,9.2,3
231,9.24,3
232,9.28,1
233,9.32,2
234,9.36,2
235,9.4,2
236,9.44,2
237,9.48,2
238,9.52,1
239,9.56,1
240,9.6,1
241,9.64,1
242,9.68,1
243,9.72,2
244,9.76,3
245,9.8,2
246,9.84,3
247,9.88,3
248,9.92,4
249,9.96,4
250,10.0,4
251,10.04,3
252,10.08,4
253,10.12,4
254,10.16,4
255,10.2,2
256,10.24,4
257,10.28,3
258,10.32,2
259,10.36,2
260,10.4,2
261,10.44,2
262,10.48,3
263,10.52,2
264,10.56,2
265,10.6,3
266,10.64,3
267,10.68,1
268,10.72,2
269,10.76,2
270,10.8,3
271,10.84,3
272,10.88,2
273,10.92,2
274,10.96,2
275,11.0,3
276,11.04,4
277,11.08,4
278,11.12,3
279,11.16,2
280,11.2,3
281,11.24,3
282,11.28,3
283,11.32,4
284,11.36,5
285,11.4,4
286,11.44,4
287,11.48,4
288,11.52,4
289,11.56,4
290,11.6,3
291,11.64,4
292,11.68,3
293,11.72,4
294,11.76,4
295,11.8,4
296,11.84,4
297,11.88,4
298,11.92,4
299,11.96,4
300,12.0,4
301,12.04,4
302,12.08,4
303,12.12,4
304,12.16,4
305,12.2,4
306,12.24,3
307,12.28,3
308,12.32,3
309,12.36,2
310,12.4,2
311,12.44,2
312,12.48,2
313,12.52,2
314,12.56,2
315,12.6,2
316,12.64,2
317,12.68,3
318,12.72,4
319,12.76,3
320,12.8,4
321,12.84,3
322,12.88,3
323,12.92,3
324,12.96,3
325,13.0,3
326,13.04,3
327,13.08,3
328,13.12,4
329,13.16,4
330,13.2,4
331,13.24,3
332,13.28,2
333,13.32,3
334,13.36,3
335,13.4,3
336,13.44,3
337,13.48,3
338,13.52,2
339,13.56,2
340,13.6,2
341,13.64,1
342,13.68,1
343,13.72,3
344,13.76,2
345,13.8,3
346,13.84,3
347,13.88,3
348,13.92,2
349,13.96,2
350,14.0,2
351,14.04,3
352,14.08,3
353,14.12,3
354,14.16,4
355,14.2,4
356,14.24,4
357,14.28,4
358,14.32,4
359,14.36,4
360,14.4,4
361,14.44,4
362,14.48,4
363,14.52,4
364,14.56,5
365,14.6,5
366,14.64,5
367,14.68,5
368,14.72,5
369,14.76,6
370,14.8,4
371,14.84,3
372,14.88,4
373,14.92,3
374,14.96,3
375,15.0,2
376,15.04,4
377,15.08,3
378,15.12,3
379,15.16,3
380,15.2,3
381,15.24,4
382,15.28,3
383,15.32,2
384,15.36,1
385,15.4,2
386,15.44,3
387,15.48,3
388,15.52,2
389,15.56,2
390,15.6,1
391,15.64,3
392,15.68,3
393,15.72,3
394,15.76,3
395,15.8,2
396,15.84,2
397,15.88,2
398,15.92,3
399,15.96,2
400,16.0,2
401,16.04,2
402,16.08,2
403,16.12,2
404,16.16,2
405,16.2,3
406,16.24,3
407,16.28,1
408,16.32,2
409,16.36,1
410,16.4,2
411,16.44,1
412,16.48,2
413,16.52,1
414,16.56,2
415,16.6,2
416,16.64,2
417,16.68,2
418,16.72,3
419,16.76,3
420,16.8,3
421,16.84,3
422,16.88,3
423,16.92,3
424,16.96,4
425,17.0,4
426,17.04,4
427,17.08,4
428,17.12,5
429,17.16,5
430,17.2,4
431,17.24,4
432,17.28,5
433,17.32,4
434,17.36,4
435,17.4,4
436,17.44,3
437,17.48,3
438,17.52,3
439,17.56,2
440,17.6,2
441,17.64,1
442,17.68,2
443,17.72,2
444,17.76,1
445,17.8,1
446,17.84,3
447,17.88,2
448,17.92,2
449,17.96,4
450,18.0,2
451,18.04,3
452,18.08,3
453,18.12,3
454,18.16,4
455,18.2,4
456,18.24,3
457,18.28,4
458,18.32,4
459,18.36,4
460,18.4,3
461,18.44,3
462,18.48,4
463,18.52,4
464,18.56,4
465,18.6,5
466,18.64,5
467,18.68,3
468,18.72,4
469,18.76,4
470,18.8,3
471,18.84,4
472,18.88,5
473,18.92,4
474,18.96,4
475,19.0,4
476,19.04,3
477,19.08,3
478,19.12,4
479,19.16,4
480,19.2,4
481,19.24,4
482,19.28,4
483,19.32,4
484,19.36,4
485,19.4,4
486,19.44,5
487,19.48,4
488,19.52,4
489,19.56,5
490,19.6,5
491,19.64,5
492,19.68,5
493,19.72,4
494,19.76,5
495,19.8,5
496,19.84,4
497,19.88,3
498,19.92,3
499,19.96,3
500,20.0,3
501,20.04,3
502,20.08,2
503,20.12,3
504,20.16,2
505,20.2,4
506,20.24,3
507,20.28,3
508,20.32,4
509,20.36,3
510,20.4,3
511,20.44,2
512,20.48,3
513,20.52,3
514,20.56,3
515,20.6,3
516,20.64,3
517,20.68,3
518,20.72,4
519,20.76,4
520,20.8,3
521,20.84,4
522,20.88,3
523,20.92,4
524,20.96,4
525,21.0,4
526,21.04,4
527,21.08,4
528,21.12,4
529,21.16,4
530,21.2,4
531,21.24,4
532,21.28,5
533,21.32,3
534,21.36,3
535,21.4,5
536,21.44,4
537,21.48,4
538,21.52,4
539,21.56,4
540,21.6,3
541,21.64,4
542,21.68,4
543,21.72,4
544,21.76,4
545,21.8,3
546,21.84,3
547,21.88,3
548,21.92,3
549,21.96,3
550,22.0,4
551,22.04,3
552,22.08,4
553,22.12,5
554,22.16,4
555,22.2,4
556,22.24,4
557,22.28,4
558,22.32,3
559,22.36,4
560,22.4,4
561,22.44,4
562,22.48,4
563,22.52,4
564,22.56,4
565,22.6,4
566,22.64,4
567,22.68,4
568,22.72,4
569,22.76,4
570,22.8,4
571,22.84,4
572,22.88,3
573,22.92,2
574,22.96,3
575,23.0,4
576,23.04,4
577,23.08,4
578,23.12,4
579,23.16,4
580,23.2,5
581,23.24,5
582,23.28,5
583,23.32,4
584,23.36,5
585,23.4,5
586,23.44,5
587,23.48,4
588,23.52,4
589,23.56,4
590,23.6,5
591,23.64,4
592,23.68,3
593,23.72,3
594,23.76,4
595,23.8,4
596,23.84,4
597,23.88,4
598,23.92,4
599,23.96,4
600,24.0,4
601,24.04,3
602,24.08,4
603,24.12,4
604,24.16,4
605,24.2,3
606,24.24,3
607,24.28,3
608,24.32,3
609,24.36,3
610,24.4,3
611,24.44,3
612,24.48,4
613,24.52,3
614,24.56,4
615,24.6,3
616,24.64,2
617,24.68,3
618,24.72,3
619,24.76,2
620,24.8,3
621,24.84,2
622,24.88,2
623,24.92,3
624,24.96,2
625,25.0,2
626,25.04,2
627,25.08,2
628,25.12,2
629,25.16,2
630,25.2,3
631,25.24,3
632,25.28,2
633,25.32,4
634,25.36,4
635,25.4,2
636,25.44,2
637,25.48,2
638,25.52,3
639,25.56,3
640,25.6,4
641,25.64,4
642,25.68,4
643,25.72,3
644,25.76,4
645,25.8,4
646,25.84,4
647,25.88,4
648,25.92,4
649,25.96,4
650,26.0,3
651,26.04,3
652,26.08,3
653,26.12,3
654,26.16,3
655,26.2,4
656,26.24,3
657,26.28,3
658,26.32,3
659,26.36,4
660,26.4,5
661,26.44,3
662,26.48,3
663,26.52,3
664,26.56,3
665,26.6,3
666,26.64,3
667,26.68,4
668,26.72,3
669,26.76,4
670,26.8,3
671,26.84,2
672,26.88,3
673,26.92,2
674,26.96,1
675,27.0,2
676,27.04,2
677,27.08,1
678,27.12,3
679,27.16,2
680,27.2,2
681,27.24,2
682,27.28,2
683,27.32,2
684,27.36,2
685,27.4,3
686,27.44,3
687,27.48,3
688,27.52,3
689,27.56,4
690,27.6,3
691,27.64,3
692,27.68,3
693,27.72,3
694,27.76,4
695,27.8,3
696,27.84,3
697,27.88,3
698,27.92,4
699,27.96,2
700,28.0,4
701,28.04,2
702,28.08,2
703,28.12,3
704,28.16,3
705,28.2,3
706,28.24,3
707,28.28,3
708,28.32,3
709,28.36,2
710,28.4,2
711,28.44,4
712,28.48,4
713,28.52,4
714,28.56,4
715,28.6,4
716,28.64,4
717,28.68,4
718,28.72,4
719,28.76,4
720,28.8,4
721,28.84,4
722,28.88,4
723,28.92,4
724,28.96,4
725,29.0,4
726,29.04,3
727,29.08,3
728,29.12,4
729,29.16,4
730,29.2,3
731,29.24,2
732,29.28,2
733,29.32,3
734,29.36,3
735,29.4,3
736,29.44,3
737,29.48,3
738,29.52,3
739,29.56,4
740,29.6,4
741,29.64,4
742,29.68,4
743,29.72,4
744,29.76,4
745,29.8,4
746,29.84,4
747,29.88,4
748,29.92,4
749,29.96,4
750,30.0,4
751,30.04,4
752,30.08,4
753,30.12,3
754,30.16,2
755,30.2,2
756,30.24,2
757,30.28,1
758,30.32,3
759,30.36,4
760,30.4,3
761,30.44,3
762,30.48,4
763,30.52,2
764,30.56,2
765,30.6,3
766,30.64,4
767,30.68,2
768,30.72,2
769,30.76,2
770,30.8,3
771,30.84,3
772,30.88,2
773,30.92,3
774,30.96,3
775,31.0,4
776,31.04,3
777,31.08,4
778,31.12,4
779,31.16,4
780,31.2,4
781,31.24,3
782,31.28,4
783,31.32,3
784,31.36,4
785,31.4,3
786,31.44,3
787,31.48,3
788,31.52,3
789,31.56,3
790,31.6,3
791,31.64,4
792,31.68,4
793,31.72,4
794,31.76,3
795,31.8,4
796,31.84,4
797,31.88,4
798,31.92,4
799,31.96,5
800,32.0,4
801,32.04,4
802,32.08,3
803,32.12,3
804,32.16,3
805,32.2,3
806,32.24,4
807,32.28,5
808,32.32,5
809,32.36,5
810,32.4,4
811,32.44,4
812,32.48,4
813,32.52,4
814,32.56,3
815,32.6,3
816,32.64,3
817,32.68,3
818,32.72,3
819,32.76,3
820,32.8,2
821,32.84,4
822,32.88,4
823,32.92,5
824,32.96,4
825,33.0,3
826,33.04,4
827,33.08,5
828,33.12,4
829,33.16,5
830,33.2,4
831,33.24,5
832,33.28,1
833,33.32,1
834,33.36,2
835,33.4,4
836,33.44,3
837,33.48,3
838,33.52,4
839,33.56,5
840,33.6,4
841,33.64,4
842,33.68,3
843,33.72,3
844,33.76,4
845,33.8,4
846,33.84,4
847,33.88,4
848,33.92,4
849,33.96,3
850,34.0,3
851,34.04,2
852,34.08,2
853,34.12,2
854,34.16,2
855,34.2,2
856,34.24,3
857,34.28,3
858,34.32,5
859,34.36,3
860,34.4,3
861,34.44,3
862,34.48,3
863,34.52,4
864,34.56,4
865,34.6,4
866,34.64,5
867,34.68,3
868,34.72,2
869,34.76,2
870,34.8,2
871,34.84,2
872,34.88,3
873,34.92,3
874,34.96,3
875,35.0,3
876,35.04,3
877,35.08,3
878,35.12,3
879,35.16,3
880,35.2,2
881,35.24,2
882,35.28,2
883,35.32,4
884,35.36,3
885,35.4,4
886,35.44,3
887,35.48,2
888,35.52,2
889,35.56,2
890,35.6,5
891,35.64,2
892,35.68,3
893,35.72,3
894,35.76,4
895,35.8,4
896,35.84,2
897,35.88,3
898,35.92,4
899,35.96,5
900,36.0,5
901,36.04,4
902,36.08,4
903,36.12,5
904,36.16,5
905,36.2,4
906,36.24,4
907,36.28,4
908,36.32,5
909,36.36,4
910,36.4,4
911,36.44,3
912,36.48,5
913,36.52,5
914,36.56,5
915,36.6,4
916,36.64,4
917,36.68,4
918,36.72,4
919,36.76,3
920,36.8,3
921,36.84,3
922,36.88,3
923,36.92,3
924,36.96,3
925,37.0,3
926,37.04,3
927,37.08,3
928,37.12,3
929,37.16,5
930,37.2,4
931,37.24,4
932,37.28,4
933,37.32,4
934,37.36,4
935,37.4,5
936,37.44,4
937,37.48,4
938,37.52,5
939,37.56,4
940,37.6,6
941,37.64,4
942,37.68,5
943,37.72,5
944,37.76,6
945,37.8,5
946,37.84,4
947,37.88,4
948,37.92,4
949,37.96,4
950,38.0,4
951,38.04,3
952,38.08,3
953,38.12,4
954,38.16,4
955,38.2,4
956,38.24,5
957,38.28,4
958,38.32,5
959,38.36,5
960,38.4,4
961,38.44,4
962,38.48,5
963,38.52,3
964,38.56,3
965,38.6,3
966,38.64,3
967,38.68,3
968,38.72,3
969,38.76,4
970,38.8,4
971,38.84,3
972,38.88,4
973,38.92,3
974,38.96,3
975,39.0,3
976,39.04,3
977,39.08,3
978,39.12,4
979,39.16,5
980,39.2,3
981,39.24,4
982,39.28,4
983,39.32,3
984,39.36,4
985,39.4,3
986,39.44,3
987,39.48,3
988,39.52,4
989,39.56,3
990,39.6,3
991,39.64,3
992,39.68,4
993,39.72,4
994,39.76,3
995,39.8,4
996,39.84,4
997,39.88,3
998,39.92,3
999,39.96,3
1000,40.0,4
1001,40.04,4
1002,40.08,4
1003,40.12,4
1004,40.16,4
1005,40.2,4
1006,40.24,4
1007,40.28,4
1008,40.32,4
1009,40.36,3
1010,40.4,4
1011,40.44,4
1012,40.48,5
1013,40.52,3
1014,40.56,3
1015,40.6,3
1016,40.64,5
1017,40.68,4
1018,40.72,4
1019,40.76,4
1020,40.8,4
1021,40.84,4
1022,40.88,4
1023,40.92,4
1024,40.96,4
1025,41.0,4
1026,41.04,4
1027,41.08,5
1028,41.12,5
1029,41.16,4
1030,41.2,3
1031,41.24,3
1032,41.28,3
1033,41.32,3
1034,41.36,5
1035,41.4,4
1036,41.44,4
1037,41.48,4
1038,41.52,4
1039,41.56,4
1040,41.6,4
1041,41.64,4
1042,41.68,4
1043,41.72,3
1044,41.76,4
1045,41.8,4
1046,41.84,4
1047,41.88,4
1048,41.92,4
1049,41.96,4
1050,42.0,4
1051,42.04,4
1052,42.08,4
1053,42.12,4
1054,42.16,5
1055,42.2,4
1056,42.24,4
1057,42.28,4
1058,42.32,4
1059,42.36,4
1060,42.4,4
1061,42.44,4
1062,42.48,4
1063,42.52,3
1064,42.56,4
1065,42.6,4
1066,42.64,4
1067,42.68,4
1068,42.72,3
1069,42.76,4
1070,42.8,2
1071,42.84,3
1072,42.88,3
1073,42.92,3
1074,42.96,4
1075,43.0,4
1076,43.04,6
1077,43.08,4
1078,43.12,4
1079,43.16,4
1080,43.2,4
1081,43.24,4
1082,43.28,4
1083,43.32,4
1084,43.36,4
1085,43.4,4
1086,43.44,4
1087,43.48,4
1088,43.52,4
1089,43.56,4
1090,43.6,3
1091,43.64,4
1092,43.68,4
1093,43.72,4
1094,43.76,4
1095,43.8,4
1096,43.84,4
1097,43.88,5
1098,43.92,5
1099,43.96,5
1100,44.0,5
1101,44.04,6
1102,44.08,5
1103,44.12,5
1104,44.16,5
1105,44.2,5
1106,44.24,5
1107,44.28,5
1108,44.32,3
1109,44.36,5
1110,44.4,5
1111,44.44,5
1112,44.48,4
1113,44.52,5
1114,44.56,5
1115,44.6,5
1116,44.64,5
1117,44.68,5
1118,44.72,5
1119,44.76,5
1120,44.8,5
1121,44.84,5
1122,44.88,5
1123,44.92,5
1124,44.96,5
1125,45.0,5
1126,45.04,5
1127,45.08,6
1128,45.12,5
1129,45.16,5
1130,45.2,5
1131,45.24,5
1132,45.28,5
1133,45.32,6
1134,45.36,5
1135,45.4,5
1136,45.44,4
1137,45.48,4
1138,45.52,4
1139,45.56,5
1140,45.6,5
1141,45.64,4
1142,45.68,5
1143,45.72,5
1144,45.76,4
1145,45.8,5
1146,45.84,4
1147,45.88,2
1148,45.92,4
1149,45.96,7
1150,46.0,5
1151,46.04,5
1152,46.08,7
1153,46.12,6
1154,46.16,6
1155,46.2,6
1156,46.24,5
1157,46.28,4
1158,46.32,4
1159,46.36,5
1160,46.4,4
1161,46.44,5
1162,46.48,4
1163,46.52,4
1164,46.56,4
1165,46.6,5
1166,46.64,5
1167,46.68,5
1168,46.72,5
1169,46.76,4
1170,46.8,4
1171,46.84,4
1172,46.88,4
1173,46.92,4
1174,46.96,3
1175,47.0,2
1176,47.04,3
1177,47.08,1
1178,47.12,3
1179,47.16,3
1180,47.2,3
1181,47.24,4
1182,47.28,3
1183,47.32,4
1184,47.36,5
1185,47.4,3
1186,47.44,5
1187,47.48,5
1188,47.52,4
1189,47.56,5
1190,47.6,4
1191,47.64,4
1192,47.68,3
1193,47.72,4
1194,47.76,5
1195,47.8,5
1196,47.84,5
1197,47.88,5
1198,47.92,5
1199,47.96,4
1200,48.0,3
1201,48.04,4
1202,48.08,4
1203,48.12,5
1204,48.16,4
1205,48.2,5
1206,48.24,6
1207,48.28,4
1208,48.32,5
1209,48.36,4
1210,48.4,4
1211,48.44,5
1212,48.48,4
1213,48.52,4
1214,48.56,3
1215,48.6,3
1216,48.64,5
1217,48.68,4
1218,48.72,4
1219,48.76,5
1220,48.8,6
1221,48.84,6
1222,48.88,6
1223,48.92,6
1224,48.96,7
1225,49.0,6
1226,49.04,6
1227,49.08,6
1228,49.12,6
1229,49.16,6
1230,49.2,5
1231,49.24,6
1232,49.28,5
1233,49.32,5
1234,49.36,4
1235,49.4,4
1236,49.44,4
1237,49.48,4
1238,49.52,4
1239,49.56,4
1240,49.6,4
1241,49.64,4
1242,49.68,4
1243,49.72,4
1244,49.76,4
1245,49.8,4
1246,49.84,4
1247,49.88,4
1248,49.92,4
1249,49.96,4
1250,50.0,4
1251,50.04,4
1252,50.08,5
1253,50.12,5
1254,50.16,4
1255,50.2,4
1256,50.24,4
1257,50.28,4
1258,50.32,4
1259,50.36,4
1260,50.4,4
1261,50.44,4
1262,50.48,4
1263,50.52,4
1264,50.56,4
1265,50.6,4
1266,50.64,4
1267,50.68,4
1268,50.72,4
1269,50.76,4
1270,50.8,4
1271,50.84,4
1272,50.88,4
1273,50.92,3
1274,50.96,2
1275,51.0,3
1276,51.04,2
1277,51.08,3
1278,51.12,3
1279,51.16,3
1280,51.2,3
1281,51.24,2
1282,51.28,2
1283,51.32,2
1284,51.36,2
1285,51.4,2
1286,51.44,2
1287,51.48,3
1288,51.52,3
1289,51.56,3
1290,51.6,2
1291,51.64,1
1292,51.68,3
1293,51.72,3
1294,51.76,3
1295,51.8,3
1296,51.84,3
1297,51.88,3
1298,51.92,3
1299,51.96,3
1300,52.0,4
1301,52.04,3
1302,52.08,4
1303,52.12,3
1304,52.16,3
1305,52.2,4
1306,52.24,4
1307,52.28,4
1308,52.32,3
1309,52.36,4
1310,52.4,4
1311,52.44,4
1312,52.48,3
1313,52.52,3
1314,52.56,4
1315,52.6,4
1316,52.64,3
1317,52.68,3
1318,52.72,3
1319,52.76,4
1320,52.8,3
1321,52.84,3
1322,52.88,3
1323,52.92,4
1324,52.96,3
1325,53.0,4
1326,53.04,4
1327,53.08,4
1328,53.12,4
1329,53.16,4
1330,53.2,4
1331,53.24,3
1332,53.28,3
1333,53.32,2
1334,53.36,2
1335,53.4,2
1336,53.44,2
1337,53.48,2
1338,53.52,2
1339,53.56,2
1340,53.6,2
1341,53.64,1
1342,53.68,1
1343,53.72,1
1344,53.76,3
1345,53.8,1
1346,53.84,1
1347,53.88,1
1348,53.92,2
1349,53.96,2
1350,54.0,1
1351,54.04,1
1352,54.08,1
1353,54.12,1
1354,54.16,2
1355,54.2,2
1356,54.24,3
1357,54.28,3
1358,54.32,2
1359,54.36,2
1360,54.4,1
1361,54.44,2
1362,54.48,2
1363,54.52,2
1364,54.56,2
1365,54.6,1
1366,54.64,1
1367,54.68,2
1368,54.72,1
1369,54.76,2
1370,54.8,2
1371,54.84,2
1372,54.88,3
1373,54.92,3
1374,54.96,3
1375,55.0,3
1376,55.04,3
1377,55.08,5
1378,55.12,2
1379,55.16,2
1380,55.2,3
1381,55.24,3
1382,55.28,1
1383,55.32,3
1384,55.36,3
1385,55.4,3
1386,55.44,3
1387,55.48,3
1388,55.52,3
1389,55.56,3
1390,55.6,3
1391,55.64,3
1392,55.68,2
1393,55.72,3
1394,55.76,2
1395,55.8,2
1396,55.84,3
1397,55.88,3
1398,55.92,3
1399,55.96,4
1400,56.0,5
1401,56.04,3
1402,56.08,2
1403,56.12,3
1404,56.16,4
1405,56.2,2
1406,56.24,2
1407,56.28,2
1408,56.32,2
1409,56.36,2
1410,56.4,2
1411,56.44,3
1412,56.48,3
1413,56.52,3
1414,56.56,2
1415,56.6,2
1416,56.64,3
1417,56.68,3
1418,56.72,3
1419,56.76,3
1420,56.8,2
1421,56.84,2
1422,56.88,3
1423,56.92,2
1424,56.96,3
1425,57.0,1
1426,57.04,2
1427,57.08,3
1428,57.12,2
1429,57.16,2
1430,57.2,1
1431,57.24,0
1432,57.28,0
1433,57.32,0
1434,57.36,0
1435,57.4,1
1436,57.44,0
1437,57.48,1
1438,57.52,0
1439,57.56,0
1440,57.6,0
1441,57.64,1
1442,57.68,1
1443,57.72,1
1444,57.76,2
1445,57.8,2
1446,57.84,1
1447,57.88,2
1448,57.92,1
1449,57.96,1
1450,58.0,1
1451,58.04,1
1452,58.08,1
1453,58.12,1
1454,58.16,2
1455,58.2,2
1456,58.24,2
1457,58.28,2
1458,58.32,2
1459,58.36,2
1460,58.4,2
1461,58.44,2
1462,58.48,2
1463,58.52,2
1464,58.56,2
1465,58.6,1
1466,58.64,1
1467,58.68,1
1468,58.72,2
1469,58.76,2
1470,58.8,2
1471,58.84,2
1472,58.88,2
1473,58.92,3
1474,58.96,1
1475,59.0,1
1476,59.04,1
1477,59.08,1
1478,59.12,1
1479,59.16,1
1480,59.2,2
1481,59.24,2
1482,59.28,2
1483,59.32,2
1484,59.36,1
1485,59.4,2
1486,59.44,2
1487,59.48,1
1488,59.52,1
1489,59.56,1
1490,59.6,1
1491,59.64,1
1492,59.68,1
1493,59.72,2
1494,59.76,1
1495,59.8,1
1496,59.84,1
1497,59.88,2
1498,59.92,2
1499,59.96,2
1500,60.0,2
1501,60.04,3
1502,60.08,2
1503,60.12,2
1504,60.16,2
1505,60.2,2
1506,60.24,2
1507,60.28,2
1508,60.32,2
1509,60.36,3
1510,60.4,2
1511,60.44,2
1512,60.48,2
1513,60.52,2
1514,60.56,2
1515,60.6,2
1516,60.64,1
1517,60.68,1
1518,60.72,1
1519,60.76,1
1520,60.8,1
1521,60.84,1
1522,60.88,1
1523,60.92,3
1524,60.96,2
1525,61.0,2
1526,61.04,1
1527,61.08,2
1528,61.12,3
1529,61.16,3
1530,61.2,2
1531,61.24,3
1532,61.28,2
1533,61.32,2
1534,61.36,3
1535,61.4,2
1536,61.44,2
1537,61.48,2
1538,61.52,2
1539,61.56,2
1540,61.6,2
1541,61.64,2
1542,61.68,2
1543,61.72,2
1544,61.76,2
1545,61.8,2
1546,61.84,2
1547,61.88,2
1548,61.92,2
1549,61.96,2
1550,62.0,1
1551,62.04,0
1552,62.08,1
1553,62.12,1
1554,62.16,1
1555,62.2,2
1556,62.24,2
1557,62.28,2
1558,62.32,2
1559,62.36,2
1560,62.4,2
1561,62.44,2
1562,62.48,2
1563,62.52,2
1564,62.56,2
1565,62.6,3
1566,62.64,3
1567,62.68,2
1568,62.72,2
1569,62.76,2
1570,62.8,2
1571,62.84,2
1572,62.88,2
1573,62.92,2
1574,62.96,3
1575,63.0,1
1576,63.04,3
1577,63.08,2
1578,63.12,2
1579,63.16,2
1580,63.2,2
1581,63.24,2
1582,63.28,2
1583,63.32,2
1584,63.36,2
1585,63.4,2
1586,63.44,2
1587,63.48,2
1588,63.52,2
1589,63.56,2
1590,63.6,1
1591,63.64,3
1592,63.68,3
1593,63.72,2
1594,63.76,2
1595,63.8,2
1596,63.84,2
1597,63.88,2
1598,63.92,2
1599,63.96,2
1600,64.0,3
1601,64.04,2
1602,64.08,2
1603,64.12,1
1604,64.16,2
1605,64.2,2
1606,64.24,2
1607,64.28,2
1608,64.32,2
1609,64.36,2
1610,64.4,2
1611,64.44,2
1612,64.48,2
1613,64.52,2
1614,64.56,2
1615,64.6,2
1616,64.64,2
1617,64.68,2
1618,64.72,2
1619,64.76,2
1620,64.8,2
1621,64.84,2
1622,64.88,2
1623,64.92,2
1624,64.96,2
1625,65.0,2
1626,65.04,2
1627,65.08,2
1628,65.12,2
1629,65.16,2
1630,65.2,3
1631,65.24,2
1632,65.28,2
1633,65.32,3
1634,65.36,2
1635,65.4,3
1636,65.44,3
1637,65.48,3
1638,65.52,3
1639,65.56,3
1640,65.6,3
1641,65.64,3
1642,65.68,3
1643,65.72,2
1644,65.76,2
1645,65.8,3
1646,65.84,3
1647,65.88,2
1648,65.92,5
1649,65.96,4
1650,66.0,3
1651,66.04,2
1652,66.08,3
1653,66.12,2
1654,66.16,2
1655,66.2,3
1656,66.24,2
1657,66.28,2
1658,66.32,2
1659,66.36,2
1660,66.4,2
1661,66.44,2
1662,66.48,2
