frame,timestamp_sec,person_count
160,5.34,3
161,5.37,3
162,5.41,3
163,5.44,3
164,5.47,3
165,5.51,3
166,5.54,5
167,5.57,5
168,5.61,4
169,5.64,4
170,5.67,5
171,5.71,4
172,5.74,6
173,5.77,6
174,5.81,6
175,5.84,6
176,5.87,6
177,5.91,6
178,5.94,6
179,5.97,5
180,6.01,5
181,6.04,6
182,6.07,5
183,6.11,5
184,6.14,5
185,6.17,5
186,6.21,5
187,6.24,5
188,6.27,5
189,6.31,5
190,6.34,5
191,6.37,5
192,6.41,5
193,6.44,6
194,6.47,5
195,6.51,4
196,6.54,4
197,6.57,5
198,6.61,5
199,6.64,5
200,6.67,6
201,6.71,6
202,6.74,6
203,6.77,5
204,6.81,6
205,6.84,8
206,6.87,4
207,6.91,4
208,6.94,4
209,6.97,5
210,7.01,4
211,7.04,4
212,7.07,3
213,7.11,3
214,7.14,3
215,7.17,4
216,7.21,7
217,7.24,6
218,7.27,7
219,7.31,7
220,7.34,4
221,7.37,3
222,7.41,5
223,7.44,7
224,7.47,6
225,7.51,6
226,7.54,6
227,7.57,6
228,7.61,6
229,7.64,5
230,7.67,4
231,7.71,6
232,7.74,5
233,7.77,5
234,7.81,5
235,7.84,5
236,7.87,5
237,7.91,5
238,7.94,5
239,7.97,6
240,8.01,5
241,8.04,5
242,8.07,5
243,8.11,5
244,8.14,5
245,8.17,5
246,8.21,5
247,8.24,5
248,8.27,6
249,8.31,6
250,8.34,7
251,8.38,6
252,8.41,4
253,8.44,4
254,8.48,6
255,8.51,5
256,8.54,4
257,8.58,5
258,8.61,4
259,8.64,4
260,8.68,5
261,8.71,7
262,8.74,6
263,8.78,7
264,8.81,5
265,8.84,5
266,8.88,4
267,8.91,4
268,8.94,5
269,8.98,4
270,9.01,5
271,9.04,7
272,9.08,5
273,9.11,4
274,9.14,5
275,9.18,6
276,9.21,6
277,9.24,6
278,9.28,6
279,9.31,6
280,9.34,6
281,9.38,6
282,9.41,6
283,9.44,6
284,9.48,5
285,9.51,5
286,9.54,5
287,9.58,4
288,9.61,4
289,9.64,4
290,9.68,4
291,9.71,5
292,9.74,5
293,9.78,5
294,9.81,6
295,9.84,6
296,9.88,6
297,9.91,6
298,9.94,6
299,9.98,5
300,10.01,5
301,10.04,5
302,10.08,5
303,10.11,5
304,10.14,5
305,10.18,5
306,10.21,5
307,10.24,5
308,10.28,6
309,10.31,5
310,10.34,5
311,10.38,5
312,10.41,5
313,10.44,5
314,10.48,5
315,10.51,5
316,10.54,5
317,10.58,6
318,10.61,6
319,10.64,6
320,10.68,6
321,10.71,7
322,10.74,7
323,10.78,7
324,10.81,6
325,10.84,6
326,10.88,8
327,10.91,6
328,10.94,5
329,10.98,6
330,11.01,6
331,11.04,5
332,11.08,6
333,11.11,6
334,11.14,6
335,11.18,6
336,11.21,6
337,11.24,6
338,11.28,6
339,11.31,6
340,11.34,6
341,11.38,6
342,11.41,5
343,11.44,5
344,11.48,5
345,11.51,4
346,11.54,6
347,11.58,6
348,11.61,5
349,11.64,4
350,11.68,5
351,11.71,6
352,11.75,6
353,11.78,6
354,11.81,5
355,11.85,5
356,11.88,5
357,11.91,4
358,11.95,6
359,11.98,5
360,12.01,5
361,12.05,5
362,12.08,5
363,12.11,4
364,12.15,5
365,12.18,4
366,12.21,4
367,12.25,5
368,12.28,5
369,12.31,4
370,12.35,4
371,12.38,5
372,12.41,5
373,12.45,5
374,12.48,4
375,12.51,4
376,12.55,4
377,12.58,4
378,12.61,4
379,12.65,5
