frame,timestamp_sec,person_count
365,14.6,5
366,14.64,6
367,14.68,5
368,14.72,4
369,14.76,5
370,14.8,5
371,14.84,5
372,14.88,5
373,14.92,5
374,14.96,4
375,15.0,5
376,15.04,6
377,15.08,5
378,15.12,4
379,15.16,4
380,15.2,4
381,15.24,4
382,15.28,4
383,15.32,3
384,15.36,4
385,15.4,4
386,15.44,4
387,15.48,4
388,15.52,4
389,15.56,4
390,15.6,4
391,15.64,4
392,15.68,4
393,15.72,4
394,15.76,4
395,15.8,4
396,15.84,4
397,15.88,4
398,15.92,4
399,15.96,4
400,16.0,4
401,16.04,4
402,16.08,4
403,16.12,4
404,16.16,4
405,16.2,4
406,16.24,4
407,16.28,5
408,16.32,4
409,16.36,4
410,16.4,4
411,16.44,5
412,16.48,4
413,16.52,4
414,16.56,5
415,16.6,4
416,16.64,4
417,16.68,4
418,16.72,4
419,16.76,4
420,16.8,4
421,16.84,4
422,16.88,4
423,16.92,4
424,16.96,4
425,17.0,4
426,17.04,4
427,17.08,4
428,17.12,4
429,17.16,4
430,17.2,4
431,17.24,4
432,17.28,4
433,17.32,4
434,17.36,4
435,17.4,4
436,17.44,4
437,17.48,4
438,17.52,4
439,17.56,4
440,17.6,4
441,17.64,4
442,17.68,4
443,17.72,5
444,17.76,5
445,17.8,5
446,17.84,5
447,17.88,5
448,17.92,6
449,17.96,4
450,18.0,4
451,18.04,4
452,18.08,5
453,18.12,4
454,18.16,4
455,18.2,4
456,18.24,4
457,18.28,4
458,18.32,4
459,18.36,4
460,18.4,4
461,18.44,5
462,18.48,4
463,18.52,3
464,18.56,4
465,18.6,3
466,18.64,3
467,18.68,3
468,18.72,3
469,18.76,4
470,18.8,3
471,18.84,4
472,18.88,3
473,18.92,3
474,18.96,3
475,19.0,3
476,19.04,3
477,19.08,3
478,19.12,3
479,19.16,3
480,19.2,3
481,19.24,3
482,19.28,4
483,19.32,4
484,19.36,4
485,19.4,3
486,19.44,4
487,19.48,3
488,19.52,3
489,19.56,3
490,19.6,3
491,19.64,3
492,19.68,3
493,19.72,3
494,19.76,3
495,19.8,3
496,19.84,4
497,19.88,3
498,19.92,4
499,19.96,3
500,20.0,4
501,20.04,4
502,20.08,4
503,20.12,4
504,20.16,4
505,20.2,4
506,20.24,4
507,20.28,4
508,20.32,3
509,20.36,3
510,20.4,3
511,20.44,3
512,20.48,3
513,20.52,3
514,20.56,3
515,20.6,3
516,20.64,3
517,20.68,3
518,20.72,3
519,20.76,3
520,20.8,4
521,20.84,3
522,20.88,2
523,20.92,4
524,20.96,2
525,21.0,3
526,21.04,3
527,21.08,3
528,21.12,3
529,21.16,3
530,21.2,3
531,21.24,2
532,21.28,2
533,21.32,2
534,21.36,3
535,21.4,2
536,21.44,3
537,21.48,2
538,21.52,3
539,21.56,3
540,21.6,2
541,21.64,2
542,21.68,2
543,21.72,2
544,21.76,2
545,21.8,2
546,21.84,2
547,21.88,2
548,21.92,2
549,21.96,2
550,22.0,2
551,22.04,2
552,22.08,2
553,22.12,2
554,22.16,2
555,22.2,2
556,22.24,2
557,22.28,2
558,22.32,2
