frame,timestamp_sec,person_count
233,7.77,6
234,7.81,6
235,7.84,7
236,7.87,7
237,7.91,5
238,7.94,6
239,7.97,5
240,8.01,7
241,8.04,7
242,8.07,8
243,8.11,8
244,8.14,7
245,8.17,7
246,8.21,6
247,8.24,6
248,8.27,7
249,8.31,7
250,8.34,6
251,8.38,6
252,8.41,6
253,8.44,6
254,8.48,6
255,8.51,6
256,8.54,7
257,8.58,7
258,8.61,7
259,8.64,7
260,8.68,7
261,8.71,7
262,8.74,7
263,8.78,7
264,8.81,7
265,8.84,7
266,8.88,8
267,8.91,8
268,8.94,8
269,8.98,8
270,9.01,8
271,9.04,8
272,9.08,8
273,9.11,8
274,9.14,8
275,9.18,8
276,9.21,8
277,9.24,8
278,9.28,8
279,9.31,8
280,9.34,8
281,9.38,8
282,9.41,8
283,9.44,8
284,9.48,8
285,9.51,8
286,9.54,8
287,9.58,8
288,9.61,8
289,9.64,8
290,9.68,7
291,9.71,7
292,9.74,7
293,9.78,7
294,9.81,7
295,9.84,7
296,9.88,7
297,9.91,7
298,9.94,6
299,9.98,6
300,10.01,6
301,10.04,6
302,10.08,6
303,10.11,5
304,10.14,6
305,10.18,6
306,10.21,6
307,10.24,6
308,10.28,6
309,10.31,7
310,10.34,7
311,10.38,7
312,10.41,6
313,10.44,6
314,10.48,6
315,10.51,5
316,10.54,6
317,10.58,7
318,10.61,7
319,10.64,7
320,10.68,7
321,10.71,6
322,10.74,6
323,10.78,6
324,10.81,6
325,10.84,6
326,10.88,5
327,10.91,5
328,10.94,6
329,10.98,6
330,11.01,6
331,11.04,5
332,11.08,6
333,11.11,6
334,11.14,6
335,11.18,6
336,11.21,6
337,11.24,5
338,11.28,5
339,11.31,5
340,11.34,5
341,11.38,5
342,11.41,5
343,11.44,6
344,11.48,6
345,11.51,6
346,11.54,6
347,11.58,6
348,11.61,6
349,11.64,6
350,11.68,6
351,11.71,6
352,11.75,6
353,11.78,6
354,11.81,6
355,11.85,5
356,11.88,6
357,11.91,6
358,11.95,6
359,11.98,5
360,12.01,6
361,12.05,6
362,12.08,5
363,12.11,6
364,12.15,6
365,12.18,6
366,12.21,5
367,12.25,5
368,12.28,5
369,12.31,6
370,12.35,6
371,12.38,6
372,12.41,7
373,12.45,5
374,12.48,6
375,12.51,5
376,12.55,5
377,12.58,4
378,12.61,4
379,12.65,4
380,12.68,4
381,12.71,5
382,12.75,5
383,12.78,5
384,12.81,5
385,12.85,5
386,12.88,5
387,12.91,7
388,12.95,7
389,12.98,6
390,13.01,7
391,13.05,7
392,13.08,7
393,13.11,7
394,13.15,7
395,13.18,6
396,13.21,6
397,13.25,6
398,13.28,7
399,13.31,7
400,13.35,7
401,13.38,7
402,13.41,7
403,13.45,6
404,13.48,6
405,13.51,6
406,13.55,7
407,13.58,6
408,13.61,6
409,13.65,6
410,13.68,6
411,13.71,6
412,13.75,6
413,13.78,5
414,13.81,5
415,13.85,6
416,13.88,6
417,13.91,5
418,13.95,5
419,13.98,5
420,14.01,5
421,14.05,6
422,14.08,6
423,14.11,4
424,14.15,6
425,14.18,6
426,14.21,6
427,14.25,6
428,14.28,6
429,14.31,6
430,14.35,6
431,14.38,5
432,14.41,4
433,14.45,4
434,14.48,3
435,14.51,4
436,14.55,4
437,14.58,4
438,14.61,5
439,14.65,5
440,14.68,5
441,14.71,5
442,14.75,5
443,14.78,5
444,14.81,4
445,14.85,4
446,14.88,4
447,14.91,4
448,14.95,5
449,14.98,5
450,15.02,5
451,15.05,5
452,15.08,5
453,15.12,5
454,15.15,5
455,15.18,6
456,15.22,5
457,15.25,5
458,15.28,5
459,15.32,5
460,15.35,5
461,15.38,5
462,15.42,5
463,15.45,5
464,15.48,5
465,15.52,4
466,15.55,5
467,15.58,5
468,15.62,5
469,15.65,4
470,15.68,4
471,15.72,4
472,15.75,4
473,15.78,4
474,15.82,4
475,15.85,5
476,15.88,5
477,15.92,4
478,15.95,5
479,15.98,5
480,16.02,6
481,16.05,6
482,16.08,4
483,16.12,4
484,16.15,5
485,16.18,4
486,16.22,4
487,16.25,4
488,16.28,3
489,16.32,3
490,16.35,4
491,16.38,4
492,16.42,4
493,16.45,4
494,16.48,3
495,16.52,3
496,16.55,4
497,16.58,2
498,16.62,4
499,16.65,4
500,16.68,4
501,16.72,4
502,16.75,3
503,16.78,4
504,16.82,3
505,16.85,3
506,16.88,4
507,16.92,3
508,16.95,4
509,16.98,4
510,17.02,4
511,17.05,4
512,17.08,4
513,17.12,4
514,17.15,4
515,17.18,4
516,17.22,4
517,17.25,4
518,17.28,3
519,17.32,3
520,17.35,4
521,17.38,5
522,17.42,5
523,17.45,4
524,17.48,5
525,17.52,5
526,17.55,4
527,17.58,4
528,17.62,5
529,17.65,4
530,17.68,3
531,17.72,4
532,17.75,4
533,17.78,5
534,17.82,5
535,17.85,5
536,17.88,4
537,17.92,3
538,17.95,4
539,17.98,4
540,18.02,3
541,18.05,3
542,18.08,3
543,18.12,4
544,18.15,4
545,18.18,3
546,18.22,3
547,18.25,3
548,18.28,3
549,18.32,4
550,18.35,4
551,18.39,4
552,18.42,4
553,18.45,4
554,18.49,4
555,18.52,3
556,18.55,4
557,18.59,3
558,18.62,3
559,18.65,4
560,18.69,4
561,18.72,4
562,18.75,4
563,18.79,3
564,18.82,3
565,18.85,3
566,18.89,1
567,18.92,1
568,18.95,1
569,18.99,2
570,19.02,3
571,19.05,3
572,19.09,3
573,19.12,3
574,19.15,3
575,19.19,3
576,19.22,3
577,19.25,3
578,19.29,3
579,19.32,2
580,19.35,2
581,19.39,3
582,19.42,3
583,19.45,2
584,19.49,3
585,19.52,2
586,19.55,2
587,19.59,3
588,19.62,3
589,19.65,3
590,19.69,3
591,19.72,4
592,19.75,4
593,19.79,4
594,19.82,4
595,19.85,4
596,19.89,4
597,19.92,5
598,19.95,4
599,19.99,3
600,20.02,4
601,20.05,5
602,20.09,5
603,20.12,5
604,20.15,6
605,20.19,6
606,20.22,5
607,20.25,5
608,20.29,5
609,20.32,6
610,20.35,6
611,20.39,6
612,20.42,6
613,20.45,6
614,20.49,6
615,20.52,5
616,20.55,5
617,20.59,5
618,20.62,5
619,20.65,5
620,20.69,5
621,20.72,5
622,20.75,5
623,20.79,5
624,20.82,5
625,20.85,5
626,20.89,5
627,20.92,5
628,20.95,5
629,20.99,5
630,21.02,4
631,21.05,4
632,21.09,5
633,21.12,5
634,21.15,5
635,21.19,4
636,21.22,5
637,21.25,5
638,21.29,5
639,21.32,5
640,21.35,5
641,21.39,5
642,21.42,5
643,21.45,5
644,21.49,3
645,21.52,4
646,21.55,5
647,21.59,4
648,21.62,4
649,21.65,3
650,21.69,3
651,21.72,4
652,21.76,4
653,21.79,5
654,21.82,5
655,21.86,4
656,21.89,4
657,21.92,5
658,21.96,4
659,21.99,4
660,22.02,4
661,22.06,4
662,22.09,4
663,22.12,5
664,22.16,5
665,22.19,5
666,22.22,5
667,22.26,5
668,22.29,5
669,22.32,5
670,22.36,5
671,22.39,5
672,22.42,5
673,22.46,5
674,22.49,6
675,22.52,6
676,22.56,6
677,22.59,6
678,22.62,6
679,22.66,6
680,22.69,6
681,22.72,6
682,22.76,6
683,22.79,6
684,22.82,6
685,22.86,6
686,22.89,6
687,22.92,6
688,22.96,6
689,22.99,6
690,23.02,6
691,23.06,6
692,23.09,6
693,23.12,5
694,23.16,6
695,23.19,6
696,23.22,6
697,23.26,6
698,23.29,6
699,23.32,6
700,23.36,6
701,23.39,6
702,23.42,5
703,23.46,5
704,23.49,5
705,23.52,5
706,23.56,6
707,23.59,6
708,23.62,6
709,23.66,6
710,23.69,6
711,23.72,6
712,23.76,6
713,23.79,6
714,23.82,6
715,23.86,6
716,23.89,5
717,23.92,5
718,23.96,6
719,23.99,6
720,24.02,6
721,24.06,6
722,24.09,6
723,24.12,6
724,24.16,6
725,24.19,6
726,24.22,6
727,24.26,5
728,24.29,5
729,24.32,5
730,24.36,5
731,24.39,6
732,24.42,6
733,24.46,6
734,24.49,4
735,24.52,6
736,24.56,6
737,24.59,5
738,24.62,4
739,24.66,5
740,24.69,5
741,24.72,5
742,24.76,5
743,24.79,6
744,24.82,5
745,24.86,5
746,24.89,4
747,24.92,5
748,24.96,5
749,24.99,5
750,25.03,5
751,25.06,5
752,25.09,5
753,25.13,5
754,25.16,5
755,25.19,5
756,25.23,5
757,25.26,5
758,25.29,5
