frame,timestamp_sec,person_count
217,8.68,5
218,8.72,5
219,8.76,5
220,8.8,4
221,8.84,4
222,8.88,4
223,8.92,7
224,8.96,6
225,9.0,6
226,9.04,7
227,9.08,6
228,9.12,6
229,9.16,6
230,9.2,6
231,9.24,6
232,9.28,6
233,9.32,6
234,9.36,5
235,9.4,6
236,9.44,6
237,9.48,6
238,9.52,7
239,9.56,6
240,9.6,5
241,9.64,5
242,9.68,5
243,9.72,5
244,9.76,6
245,9.8,5
246,9.84,5
247,9.88,5
248,9.92,7
249,9.96,7
250,10.0,5
251,10.04,6
252,10.08,6
253,10.12,6
254,10.16,6
255,10.2,6
256,10.24,6
257,10.28,5
258,10.32,5
259,10.36,5
260,10.4,5
261,10.44,6
262,10.48,7
263,10.52,7
264,10.56,7
265,10.6,8
266,10.64,8
267,10.68,6
268,10.72,7
269,10.76,7
270,10.8,6
271,10.84,9
272,10.88,9
273,10.92,4
274,10.96,4
275,11.0,5
276,11.04,8
277,11.08,7
278,11.12,5
279,11.16,6
280,11.2,6
281,11.24,6
282,11.28,8
283,11.32,8
284,11.36,8
285,11.4,6
286,11.44,6
287,11.48,7
288,11.52,6
289,11.56,7
290,11.6,7
291,11.64,8
292,11.68,8
293,11.72,6
294,11.76,4
295,11.8,9
296,11.84,7
297,11.88,7
298,11.92,6
299,11.96,5
300,12.0,5
301,12.04,7
302,12.08,7
303,12.12,7
304,12.16,5
305,12.2,7
306,12.24,8
307,12.28,7
308,12.32,6
309,12.36,7
310,12.4,7
311,12.44,7
312,12.48,8
313,12.52,9
314,12.56,8
315,12.6,7
316,12.64,7
317,12.68,5
318,12.72,5
319,12.76,8
320,12.8,9
321,12.84,9
322,12.88,7
323,12.92,8
324,12.96,6
325,13.0,8
326,13.04,7
327,13.08,7
328,13.12,7
329,13.16,7
330,13.2,7
331,13.24,7
332,13.28,7
333,13.32,7
334,13.36,8
335,13.4,5
336,13.44,6
337,13.48,7
338,13.52,8
339,13.56,6
340,13.6,8
341,13.64,5
342,13.68,7
343,13.72,7
344,13.76,6
345,13.8,6
346,13.84,7
347,13.88,8
348,13.92,8
349,13.96,4
350,14.0,5
351,14.04,5
352,14.08,5
353,14.12,6
354,14.16,5
355,14.2,6
356,14.24,6
357,14.28,6
358,14.32,6
359,14.36,8
360,14.4,8
361,14.44,6
362,14.48,5
363,14.52,5
364,14.56,5
365,14.6,5
366,14.64,4
367,14.68,5
368,14.72,6
369,14.76,7
370,14.8,8
371,14.84,7
372,14.88,6
373,14.92,8
374,14.96,7
375,15.0,8
376,15.04,7
377,15.08,7
378,15.12,7
379,15.16,5
380,15.2,9
381,15.24,7
382,15.28,7
383,15.32,8
384,15.36,7
385,15.4,6
386,15.44,5
387,15.48,6
388,15.52,7
389,15.56,7
390,15.6,7
391,15.64,7
392,15.68,7
393,15.72,8
394,15.76,8
395,15.8,6
396,15.84,8
397,15.88,7
398,15.92,7
399,15.96,7
400,16.0,9
401,16.04,9
402,16.08,8
403,16.12,9
404,16.16,8
405,16.2,7
406,16.24,8
407,16.28,8
408,16.32,7
409,16.36,7
410,16.4,7
411,16.44,7
412,16.48,8
413,16.52,8
414,16.56,8
415,16.6,9
416,16.64,8
417,16.68,9
418,16.72,10
419,16.76,9
420,16.8,8
421,16.84,12
422,16.88,12
423,16.92,10
424,16.96,12
425,17.0,12
426,17.04,12
427,17.08,9
428,17.12,8
429,17.16,8
430,17.2,8
431,17.24,6
432,17.28,7
433,17.32,7
434,17.36,6
435,17.4,9
436,17.44,9
437,17.48,8
438,17.52,8
439,17.56,8
440,17.6,9
441,17.64,8
442,17.68,9
443,17.72,8
444,17.76,8
445,17.8,8
446,17.84,8
447,17.88,10
448,17.92,8
449,17.96,8
450,18.0,8
451,18.04,8
452,18.08,7
453,18.12,8
454,18.16,8
455,18.2,9
456,18.24,9
457,18.28,8
458,18.32,8
459,18.36,9
460,18.4,10
461,18.44,10
462,18.48,9
463,18.52,9
464,18.56,10
465,18.6,10
466,18.64,10
467,18.68,9
468,18.72,9
469,18.76,10
470,18.8,10
471,18.84,10
472,18.88,10
473,18.92,11
474,18.96,8
