frame,timestamp_sec,person_count
252,10.08,2
253,10.12,3
254,10.16,3
255,10.2,3
256,10.24,4
257,10.28,4
258,10.32,4
259,10.36,5
260,10.4,5
261,10.44,4
262,10.48,2
263,10.52,4
264,10.56,5
265,10.6,3
266,10.64,3
267,10.68,3
268,10.72,3
269,10.76,3
270,10.8,3
271,10.84,2
272,10.88,2
273,10.92,2
274,10.96,3
275,11.0,4
276,11.04,2
277,11.08,3
278,11.12,4
279,11.16,3
280,11.2,2
281,11.24,2
282,11.28,2
283,11.32,2
284,11.36,2
285,11.4,2
286,11.44,2
287,11.48,2
288,11.52,2
289,11.56,2
290,11.6,3
291,11.64,2
292,11.68,2
293,11.72,2
294,11.76,2
295,11.8,2
296,11.84,4
297,11.88,4
298,11.92,2
299,11.96,2
300,12.0,2
301,12.04,2
302,12.08,3
303,12.12,4
304,12.16,3
305,12.2,3
306,12.24,4
307,12.28,2
308,12.32,4
309,12.36,3
310,12.4,4
311,12.44,3
312,12.48,2
313,12.52,2
314,12.56,3
315,12.6,3
316,12.64,4
317,12.68,5
318,12.72,4
319,12.76,4
320,12.8,4
321,12.84,4
322,12.88,4
323,12.92,4
324,12.96,3
325,13.0,3
326,13.04,3
327,13.08,3
328,13.12,4
329,13.16,4
330,13.2,4
331,13.24,4
332,13.28,4
333,13.32,4
334,13.36,4
335,13.4,4
336,13.44,4
337,13.48,4
338,13.52,5
339,13.56,4
340,13.6,3
341,13.64,4
342,13.68,4
343,13.72,4
344,13.76,4
345,13.8,4
346,13.84,3
347,13.88,3
348,13.92,3
349,13.96,3
350,14.0,3
351,14.04,3
352,14.08,3
353,14.12,4
354,14.16,3
355,14.2,4
356,14.24,4
357,14.28,4
358,14.32,4
359,14.36,4
360,14.4,5
361,14.44,4
362,14.48,3
363,14.52,4
364,14.56,5
365,14.6,4
366,14.64,4
367,14.68,4
368,14.72,4
369,14.76,5
370,14.8,4
371,14.84,4
372,14.88,3
373,14.92,3
374,14.96,3
375,15.0,3
376,15.04,4
377,15.08,4
378,15.12,4
379,15.16,3
380,15.2,4
381,15.24,2
382,15.28,3
383,15.32,2
384,15.36,2
385,15.4,2
386,15.44,2
387,15.48,2
388,15.52,3
389,15.56,3
390,15.6,3
391,15.64,3
392,15.68,3
393,15.72,3
394,15.76,3
395,15.8,2
396,15.84,2
397,15.88,2
398,15.92,3
399,15.96,3
400,16.0,3
401,16.04,3
402,16.08,2
403,16.12,1
404,16.16,2
405,16.2,2
406,16.24,2
407,16.28,2
408,16.32,2
409,16.36,2
410,16.4,2
411,16.44,2
412,16.48,2
413,16.52,2
414,16.56,2
415,16.6,3
416,16.64,3
417,16.68,3
418,16.72,3
419,16.76,3
420,16.8,3
421,16.84,3
422,16.88,2
423,16.92,2
424,16.96,3
425,17.0,2
426,17.04,2
427,17.08,2
428,17.12,2
429,17.16,2
430,17.2,1
431,17.24,2
432,17.28,2
433,17.32,2
434,17.36,2
435,17.4,2
436,17.44,2
437,17.48,2
438,17.52,3
439,17.56,2
440,17.6,2
441,17.64,3
442,17.68,2
443,17.72,3
444,17.76,3
445,17.8,2
446,17.84,2
447,17.88,2
448,17.92,2
449,17.96,2
450,18.0,3
451,18.04,4
452,18.08,3
453,18.12,3
454,18.16,3
455,18.2,3
456,18.24,3
457,18.28,4
458,18.32,3
459,18.36,2
460,18.4,4
461,18.44,4
462,18.48,4
463,18.52,3
464,18.56,4
465,18.6,2
466,18.64,3
467,18.68,2
468,18.72,3
469,18.76,2
470,18.8,2
471,18.84,2
472,18.88,4
473,18.92,4
474,18.96,3
475,19.0,2
476,19.04,2
477,19.08,3
478,19.12,4
479,19.16,5
480,19.2,5
481,19.24,3
482,19.28,4
483,19.32,2
484,19.36,2
